activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
3457,Découverte du vieux centre historique de Singapore,culture,Singapore,87.13,Ensoleillé,92,6,couple,hiver,69.71,"Découverte du vieux centre historique de Singapore — Une activité culture exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57823,Atelier d’artisanat local à Kef,culture,Kef,28.93,Pluvieux,53,5,groupe,printemps,64.9,"Atelier d’artisanat local à Kef — Une activité culture exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50856,Randonnée dans les montagnes de Cairo,adventure,Cairo,58.03,Frais,90,6,couple,automne,96.08,"Randonnée dans les montagnes de Cairo — Une activité adventure exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9898,Visite du jardin botanique de Athens,nature,Athens,111.33,Frais,63,5,solo,automne,66.9,"Visite du jardin botanique de Athens — Une activité nature exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31964,Atelier d’artisanat local à Prague,culture,Prague,103.52,Pluvieux,97,2,familial,été,69.97,"Atelier d’artisanat local à Prague — Une activité culture exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54338,Randonnée dans les forêts autour de Sousse,nature,Sousse,107.9,Ensoleillé,68,6,couple,été,90.81,"Randonnée dans les forêts autour de Sousse — Une activité nature exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3372,Parapente au-dessus de Seoul,adventure,Seoul,148.32,Ensoleillé,92,2,couple,printemps,79.55,"Parapente au-dessus de Seoul — Une activité adventure exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28909,Découverte du vieux centre historique de Tunis,culture,Tunis,145.73,Frais,93,6,familial,été,94.02,"Découverte du vieux centre historique de Tunis — Une activité culture exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57329,Soirée musicale à Los Angeles,entertainment,Los Angeles,72.7,Pluvieux,51,6,solo,automne,93.26,"Soirée musicale à Los Angeles — Une activité entertainment exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37681,Visite du jardin botanique de Cape Town,nature,Cape Town,292.45,Chaud,87,6,couple,hiver,93.35,"Visite du jardin botanique de Cape Town — Une activité nature exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59261,Randonnée dans les forêts autour de Tokyo,nature,Tokyo,112.77,Ensoleillé,46,3,familial,hiver,97.76,"Randonnée dans les forêts autour de Tokyo — Une activité nature exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
38081,Croisière écologique à Prague,nature,Prague,91.72,Chaud,50,6,solo,hiver,69.99,"Croisière écologique à Prague — Une activité nature exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24085,Kayak en mer à Singapore,adventure,Singapore,226.67,Frais,42,1,couple,été,77.02,"Kayak en mer à Singapore — Une activité adventure exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21787,Randonnée dans les montagnes de Mahdia,adventure,Mahdia,151.2,Chaud,73,4,groupe,hiver,99.4,"Randonnée dans les montagnes de Mahdia — Une activité adventure exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11107,Détente sur la plage de Amsterdam,nature,Amsterdam,278.77,Chaud,83,4,couple,été,76.46,"Détente sur la plage de Amsterdam — Une activité nature exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
43069,Découverte du vieux centre historique de Paris,culture,Paris,245.6,Frais,92,6,familial,été,71.63,"Découverte du vieux centre historique de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
44650,Tour gastronomique de Rio de Janeiro,gastronomy,Rio de Janeiro,201.64,Pluvieux,47,4,familial,printemps,60.05,"Tour gastronomique de Rio de Janeiro — Une activité gastronomy exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19544,Détente sur la plage de Tunis,nature,Tunis,199.35,Ensoleillé,92,5,groupe,été,62.24,"Détente sur la plage de Tunis — Une activité nature exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56649,Randonnée dans les forêts autour de Amsterdam,nature,Amsterdam,186.76,Chaud,92,6,solo,automne,78.97,"Randonnée dans les forêts autour de Amsterdam — Une activité nature exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15012,Cours de cuisine locale à Amsterdam,gastronomy,Amsterdam,59.56,Frais,62,5,couple,hiver,93.9,"Cours de cuisine locale à Amsterdam — Une activité gastronomy exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52201,Soirée musicale à Marrakech,entertainment,Marrakech,233.86,Chaud,52,4,groupe,été,85.34,"Soirée musicale à Marrakech — Une activité entertainment exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46129,Observation des oiseaux à Tabarka,nature,Tabarka,46.07,Tempéré,83,4,familial,automne,69.85,"Observation des oiseaux à Tabarka — Une activité nature exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17035,Balade dans la réserve naturelle de Dubai,nature,Dubai,156.43,Tempéré,47,6,groupe,printemps,75.84,"Balade dans la réserve naturelle de Dubai — Une activité nature exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
32449,Sortie en bateau à Cairo,entertainment,Cairo,67.45,Pluvieux,75,4,groupe,hiver,64.17,"Sortie en bateau à Cairo — Une activité entertainment exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17606,Détente sur la plage de Mexico City,nature,Mexico City,215.39,Tempéré,97,2,groupe,printemps,99.84,"Détente sur la plage de Mexico City — Une activité nature exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
32097,Spectacle folklorique à Tokyo,culture,Tokyo,294.52,Tempéré,75,3,couple,été,72.1,"Spectacle folklorique à Tokyo — Une activité culture exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21423,Randonnée dans les forêts autour de Athens,nature,Athens,286.56,Pluvieux,54,6,familial,hiver,96.91,"Randonnée dans les forêts autour de Athens — Une activité nature exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27171,Visite du musée national de Los Angeles,culture,Los Angeles,102.17,Pluvieux,73,4,familial,automne,92.64,"Visite du musée national de Los Angeles — Une activité culture exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33387,Randonnée dans les forêts autour de Los Angeles,nature,Los Angeles,260.65,Frais,62,4,familial,hiver,91.41,"Randonnée dans les forêts autour de Los Angeles — Une activité nature exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6680,Randonnée dans les montagnes de Lisbon,adventure,Lisbon,84.78,Pluvieux,43,4,familial,printemps,68.94,"Randonnée dans les montagnes de Lisbon — Une activité adventure exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58614,Balade dans la réserve naturelle de Nabeul,nature,Nabeul,143.23,Frais,51,1,familial,hiver,81.51,"Balade dans la réserve naturelle de Nabeul — Une activité nature exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15309,Croisière écologique à Paris,nature,Paris,208.37,Tempéré,83,4,familial,automne,88.88,"Croisière écologique à Paris — Une activité nature exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59096,Plongée sous-marine à Tozeur,adventure,Tozeur,123.47,Frais,49,4,couple,automne,73.52,"Plongée sous-marine à Tozeur — Une activité adventure exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11541,Concert international à Marrakech,entertainment,Marrakech,10.04,Ensoleillé,68,6,couple,été,66.22,"Concert international à Marrakech — Une activité entertainment exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58012,Visite des monuments antiques de Paris,culture,Paris,291.07,Ensoleillé,44,1,familial,automne,97.35,"Visite des monuments antiques de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51831,Soirée musicale à Tunis,entertainment,Tunis,59.59,Frais,67,3,solo,été,96.89,"Soirée musicale à Tunis — Une activité entertainment exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29642,Festival culturel annuel à Rome,culture,Rome,257.22,Ensoleillé,98,1,groupe,automne,73.17,"Festival culturel annuel à Rome — Une activité culture exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14352,Festival culturel annuel à Hammamet,culture,Hammamet,60.5,Frais,74,1,solo,hiver,63.8,"Festival culturel annuel à Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57907,Randonnée dans les forêts autour de Rome,nature,Rome,47.18,Tempéré,44,5,couple,printemps,91.12,"Randonnée dans les forêts autour de Rome — Une activité nature exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59612,Détente sur la plage de Seoul,nature,Seoul,273.51,Pluvieux,45,4,solo,automne,67.64,"Détente sur la plage de Seoul — Une activité nature exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42033,Visite du musée national de Kairouan,culture,Kairouan,145.21,Tempéré,77,5,solo,hiver,90.99,"Visite du musée national de Kairouan — Une activité culture exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39118,Concert international à London,entertainment,London,253.23,Frais,69,2,familial,automne,62.77,"Concert international à London — Une activité entertainment exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22676,Atelier d’artisanat local à Nabeul,culture,Nabeul,104.58,Frais,50,6,solo,été,72.01,"Atelier d’artisanat local à Nabeul — Une activité culture exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33680,Dîner-spectacle à Bangkok,entertainment,Bangkok,71.6,Chaud,91,2,groupe,printemps,80.13,"Dîner-spectacle à Bangkok — Une activité entertainment exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
43692,Visite des monuments antiques de Hammamet,culture,Hammamet,75.17,Frais,47,4,solo,automne,97.03,"Visite des monuments antiques de Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37766,Tour gastronomique de Paris,gastronomy,Paris,83.08,Chaud,68,3,couple,hiver,60.69,"Tour gastronomique de Paris — Une activité gastronomy exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57111,Excursion en quad à Tunis,adventure,Tunis,270.18,Tempéré,44,6,solo,été,88.43,"Excursion en quad à Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56036,Spectacle folklorique à Tozeur,culture,Tozeur,121.36,Frais,74,1,couple,hiver,69.07,"Spectacle folklorique à Tozeur — Une activité culture exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54522,Atelier d’artisanat local à Mahdia,culture,Mahdia,106.84,Chaud,84,2,familial,été,73.3,"Atelier d’artisanat local à Mahdia — Une activité culture exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
368,Excursion en quad à Mexico City,adventure,Mexico City,228.15,Chaud,45,6,couple,hiver,98.83,"Excursion en quad à Mexico City — Une activité adventure exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8310,Visite du jardin botanique de Cairo,nature,Cairo,172.97,Ensoleillé,48,1,familial,été,64.5,"Visite du jardin botanique de Cairo — Une activité nature exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
